plant,equipment_name,technical_id,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,physical_status,Rul
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220821,TS1500-401664-3090-113,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,23
LTN3B,lad,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144190903,65,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220614,TS1500-401664-3090-11,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220612,TS1500-40166-3090-106,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220613,TS1500-402460-3090-93,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220611,TS1500-402460-3090-88,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145211110,TS1500-402460-3090-84,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4145211216,TS1500-402460-3090-85,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200801,TS1500-402460-3090-39,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210407,TS1500-402460-3090-70,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190955,TS1500-402460-3090-68,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210307,TS1500-402461-3090-16,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190723,TS1500-402461-3090-02,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190936,TS1500-402460-3090-16,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210404,TS1500-402460-3090-64,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210955,TS1500-402461-3090-17,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210903,TS1500-402461-3090-18,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210212,TS1500-402461-3090-13,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190936,TS1500-402461-3090-016,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210306,TS1500-402461-3090-15,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,lad,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,214422080,60,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220820,TS1500-402460-3090-65,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145130821,TS1500-401670-3090-008,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145220820,402460-3090-91,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210304,TS1500-401670-3090-59,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145130819,TS1500-401670-3090-006,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4145130425,TS1500-401670-3090-004,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,lad,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2145191016,64,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210302,TS1500-402460-3090-62,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210204,TS1500-402460-3090-56,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210203,TS1500-402641-3090-12,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190934,TS1500-402460-3090-014,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190722,402461-3090-01,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210305,401670-3090-60,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210401,TS1500-402460-3090-63,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210205,TS1500-402460-3090-55,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210207,TS1500-402460-3090-54,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4145130425,3090-401670-004,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,9
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145100608,TS1500-401670-003,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200611,TS1500-402461-3090-08,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200706,TS1500-402461-3090-09,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,immo927711,TS1500-402460-3090-015,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200704,TS1500-402461-3090-36,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145150339,TS1500-401664-3090-023,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190934,402460-3090-014,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200703,TS1500-402460-3090-38,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210202,TS1500-402461-3090-11,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145080711,401670-3090-06,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,13
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200901,TS1500-402461-3090-10,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200705,TS1500-402460-3090-35,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2020-3125,TS1500-402461-3090-07,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200702,TS1500-402460-3090-37,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210206,TS1500-402460-3090-57,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200402,TS1500-402460-3090-33,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200405,TS1500-402460-3090-32,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200401,TS1500-402460-3090-29,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200403,TS1500-402460-3090-31,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145191004,TS1500-402460-3090-20,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190725,TS1500-402460-3090-012,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145191006,TS1500-402460-3090-21,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145191003,TS1500-402460-3090-022,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145191005,TS1500-402460-3090-23,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,lad,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144201007,4,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,lad,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,4144200604,22,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
LTN3B,lad,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144190904,35,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,13
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4154090103,400082-068,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,0
LTN3B,TSK bak,ET00001602,Test Board,TSK--Test Board,PostAssemblyTesting,2145190803,4.13E+11,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145210406,TS1500-402460-3090-67,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190957,TS1500-402460-3090-019,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190956,TS1500-402460-3090-018,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4145190510,TS1500-402461-3090-001,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145080709,TS1500-401670-3090-07,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4145080302,TS1500-401670-3090-05,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,13
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145200604,TS1500-402461-3090-06,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190402,TS1500-401670-3090-136,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190401,TS1500-401670-3090-137,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,12
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,4145190510,02461-3090-001,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,4
LTN3B,Table de Contrôle Technique TSK TS1500,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145090113,400751-026,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,Moyen,5
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145221102,401664-3090-114,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,Lad low cost N°68,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144221003,3,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,Lad low cost N°67,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144221002,2,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,Lad low cost N°66,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144221001,66,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145221101,402460-3090-087,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145190724,402460-3090-013,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,2145221103,401664-3090-116,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,25
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,8144190906,17,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,23
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210401,61,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,TSK TT,ET00001604,Test Table,TSK--Test Table,PostAssemblyTesting,immo533194,401664-3090-119,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,26
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144080717,59,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144081202,58,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,E-Q Line N°57,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,3144080103,57,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
LTN3B,E-Q Line N°56,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144190102,56,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,8144190901,551,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210601,54,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210506,53,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210505,52,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210504,51,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,E-Q Line N°50,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144200107,50,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,13
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144200108,49,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144101002,48,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144101001,47,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144080716,46,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144131201,45,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144201006,44,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144201005,43,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,E-Q Line N°41,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,8144190108,41,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,8144190902,40,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,E-Q Line N°38,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,214422301,38,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,E-Q Line N°37,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144190101,37,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,15
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210602,36,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144201201,Lad 63,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,22
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,8144190904,Lad 34,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144220802,33,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144220801,32,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,8144190903,31,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,17
LTN3B,CHAINE DE MONTAGE E-Q Line,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,PostAssemblyTesting,2144210403,30,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
